id,signal_id,order_id,symbol,action,volume,price,sl,tp,comment,open_time,close_time,close_price,profit,status,probabilidad
393,,190365628,AUDUSDm,BUY,0.1,0.6579,0.6569,0.6595,MrcashondoV2,2025-07-11T12:30:18.617443+00:00,,,,open,
394,,190365633,EURUSDm,BUY,0.1,1.16895,1.16795,1.17005,MrcashondoV2,2025-07-11T12:30:19.151825+00:00,,,,open,
395,,190365641,USDCHFm,BUY,0.08,0.79633,0.79533,0.79777,MrcashondoV2,2025-07-11T12:30:20.414738+00:00,,,,open,
396,,190365644,EURGBPm,BUY,0.07,0.86585,0.86485,0.86729,MrcashondoV2,2025-07-11T12:30:20.973686+00:00,,,,open,
397,,190365648,NZDUSDm,SELL,0.1,0.60114,0.60214,0.59968,MrcashondoV2,2025-07-11T12:30:21.519839+00:00,,,,open,
398,,190375302,AUDCHFm,BUY,0.08,0.52415,0.52315,0.52565,MrcashondoV2,2025-07-11T12:45:24.641864+00:00,,,,open,
399,,190375307,AUDUSDm,BUY,0.1,0.65823,0.65723,0.65927,MrcashondoV2,2025-07-11T12:45:25.172353+00:00,,,,open,
400,,190375345,AUDUSDm,BUY,0.1,0.65823,0.65721,0.65991,MrcashondoV2,2025-07-11T12:45:25.703242+00:00,,,,open,
401,,190375348,EURUSDm,BUY,0.1,1.16916,1.16816,1.17048,MrcashondoV2,2025-07-11T12:45:26.244329+00:00,,,,open,
402,,190375350,USDCHFm,SELL,0.08,0.79628,0.79728,0.79478,MrcashondoV2,2025-07-11T12:45:26.796811+00:00,,,,open,
403,,190375354,USDCHFm,BUY,0.08,0.79628,0.79528,0.79781,MrcashondoV2,2025-07-11T12:45:27.346789+00:00,,,,open,
404,,190375366,EURGBPm,BUY,0.07,0.86546,0.86446,0.86685,MrcashondoV2,2025-07-11T12:45:27.989758+00:00,,,,open,
405,,190375369,NZDUSDm,BUY,0.1,0.60154,0.60054,0.6031,MrcashondoV2,2025-07-11T12:45:28.539278+00:00,,,,open,
406,,190382192,CADCHFm,BUY,0.08,0.58224,0.58124,0.58328,MrcashondoV2,2025-07-11T13:00:33.581902+00:00,,,,open,
407,,190382199,CADCHFm,BUY,0.08,0.58224,0.58124,0.58366,MrcashondoV2,2025-07-11T13:00:34.146363+00:00,,,,open,
408,,190382201,AUDCHFm,SELL,0.08,0.52391,0.52491,0.52241,MrcashondoV2,2025-07-11T13:00:34.700241+00:00,,,,open,
409,,190382205,AUDUSDm,BUY,0.1,0.6579,0.6569,0.6594,MrcashondoV2,2025-07-11T13:00:35.278763+00:00,,,,open,
410,,190382209,EURUSDm,BUY,0.1,1.16891,1.16791,1.17017,MrcashondoV2,2025-07-11T13:00:35.822286+00:00,,,,open,
411,,190382211,USDCHFm,BUY,0.08,0.79626,0.79526,0.79771,MrcashondoV2,2025-07-11T13:00:36.346721+00:00,,,,open,
412,,190382224,NZDCHFm,SELL,0.08,0.47883,0.47983,0.47733,MrcashondoV2,2025-07-11T13:00:36.932131+00:00,,,,open,
413,,190382232,USDCADm,SELL,0.1,1.3676,1.36894,1.36539,MrcashondoV2,2025-07-11T13:00:37.494678+00:00,,,,open,
414,,190382237,USOILm,BUY,0.01,66.309,65.309,67.809,MrcashondoV2,2025-07-11T13:00:38.134447+00:00,,,,open,
415,,190382240,USOILm,SELL,0.01,66.309,67.309,64.809,MrcashondoV2,2025-07-11T13:00:38.768856+00:00,,,,open,
416,,190382243,NZDUSDm,SELL,0.1,0.6013,0.6023,0.59979,MrcashondoV2,2025-07-11T13:00:39.320115+00:00,,,,open,
417,,190382245,EURCADm,SELL,0.09,1.59851,1.59998,1.59608,MrcashondoV2,2025-07-11T13:00:40.196171+00:00,,,,open,
418,,190390727,CADCHFm,SELL,0.08,0.58192,0.58292,0.58042,MrcashondoV2,2025-07-11T13:15:41.682322+00:00,,,,open,
419,,190390736,CADCHFm,SELL,0.08,0.58192,0.58292,0.58048,MrcashondoV2,2025-07-11T13:15:42.279600+00:00,,,,open,
420,,190390746,USDCHFm,SELL,0.08,0.79633,0.79733,0.79483,MrcashondoV2,2025-07-11T13:15:42.829058+00:00,,,,open,
421,,190390751,USDCHFm,BUY,0.08,0.79633,0.79533,0.79777,MrcashondoV2,2025-07-11T13:15:43.386423+00:00,,,,open,
422,,190390763,USDCADm,SELL,0.12,1.36849,1.36964,1.36659,MrcashondoV2,2025-07-11T13:15:43.955861+00:00,,,,open,
423,,190404172,CADCHFm,BUY,0.08,0.58207,0.58107,0.58347,MrcashondoV2,2025-07-11T13:30:48.069791+00:00,,,,open,
424,,190404175,NZDCADm,SELL,0.14,0.82275,0.82375,0.82168,MrcashondoV2,2025-07-11T13:30:48.670334+00:00,,,,open,
425,,190404181,USDCHFm,SELL,0.08,0.79617,0.79717,0.79467,MrcashondoV2,2025-07-11T13:30:49.228349+00:00,,,,open,
426,,190404190,USDCHFm,SELL,0.08,0.79617,0.79717,0.79469,MrcashondoV2,2025-07-11T13:30:49.762952+00:00,,,,open,
427,,190404201,NZDCHFm,BUY,0.08,0.47892,0.47792,0.48005,MrcashondoV2,2025-07-11T13:30:50.356117+00:00,,,,open,
428,,190404206,USDCADm,SELL,0.13,1.36787,1.36891,1.36615,MrcashondoV2,2025-07-11T13:30:50.885625+00:00,,,,open,
429,,190404211,USOILm,BUY,0.01,66.476,65.476,67.976,MrcashondoV2,2025-07-11T13:30:51.485900+00:00,,,,open,
430,,190404216,USOILm,BUY,0.01,66.476,65.476,67.976,MrcashondoV2,2025-07-11T13:30:52.186724+00:00,,,,open,
431,,190404226,EURCADm,SELL,0.11,1.59939,1.6006,1.5974,MrcashondoV2,2025-07-11T13:30:53.375376+00:00,,,,open,
432,,190418687,CADCHFm,SELL,0.08,0.58168,0.58268,0.58018,MrcashondoV2,2025-07-11T13:45:59.277642+00:00,,,,open,
433,,190418689,CADCHFm,SELL,0.08,0.58168,0.58268,0.58033,MrcashondoV2,2025-07-11T13:45:59.854214+00:00,,,,open,
434,,190418694,AUDCHFm,SELL,0.08,0.52396,0.52496,0.52246,MrcashondoV2,2025-07-11T13:46:00.427890+00:00,,,,open,
435,,190418780,NZDCADm,SELL,0.14,0.82286,0.82386,0.82136,MrcashondoV2,2025-07-11T13:46:01.002292+00:00,,,,open,
436,,190418787,USDCHFm,SELL,0.08,0.79599,0.79699,0.79449,MrcashondoV2,2025-07-11T13:46:01.562654+00:00,,,,open,
437,,190418790,USDCHFm,SELL,0.08,0.79599,0.79699,0.79441,MrcashondoV2,2025-07-11T13:46:02.095075+00:00,,,,open,
438,,190418793,EURGBPm,BUY,0.07,0.86587,0.86487,0.86734,MrcashondoV2,2025-07-11T13:46:02.691407+00:00,,,,open,
439,,190418800,NZDCHFm,SELL,0.08,0.47865,0.47965,0.47755,MrcashondoV2,2025-07-11T13:46:03.261995+00:00,,,,open,
440,,190418803,USOILm,BUY,0.01,66.785,65.785,68.285,MrcashondoV2,2025-07-11T13:46:03.903774+00:00,,,,open,
441,,190418806,USOILm,BUY,0.01,66.785,65.785,68.285,MrcashondoV2,2025-07-11T13:46:04.536460+00:00,,,,open,
442,,190431703,EURUSDm,SELL,0.1,1.16866,1.16968,1.16699,MrcashondoV2,2025-07-11T14:01:10.057868+00:00,,,,open,
443,,190431722,EURUSDm,SELL,0.06,1.16866,1.17031,1.16595,MrcashondoV2,2025-07-11T14:01:10.780516+00:00,,,,open,
444,,190431746,NZDCADm,SELL,0.14,0.82267,0.82367,0.82117,MrcashondoV2,2025-07-11T14:01:11.993403+00:00,,,,open,
445,,190431765,USDCHFm,SELL,0.08,0.7962,0.7972,0.7947,MrcashondoV2,2025-07-11T14:01:12.555056+00:00,,,,open,
446,,190431770,USDCHFm,SELL,0.08,0.7962,0.7972,0.79461,MrcashondoV2,2025-07-11T14:01:13.118958+00:00,,,,open,
447,,190431781,EURGBPm,BUY,0.07,0.86608,0.86508,0.8676,MrcashondoV2,2025-07-11T14:01:13.716065+00:00,,,,open,
448,,190431788,USDCADm,BUY,0.12,1.37024,1.36912,1.37209,MrcashondoV2,2025-07-11T14:01:14.258334+00:00,,,,open,
449,,190431798,USDCADm,BUY,0.08,1.37024,1.36842,1.37324,MrcashondoV2,2025-07-11T14:01:14.843785+00:00,,,,open,
450,,190431815,USOILm,BUY,0.01,66.674,65.674,68.174,MrcashondoV2,2025-07-11T14:01:15.476539+00:00,,,,open,
451,,190431831,USOILm,BUY,0.01,66.674,65.674,68.174,MrcashondoV2,2025-07-11T14:01:16.078967+00:00,,,,open,
452,,190431867,EURCADm,BUY,0.1,1.60129,1.59992,1.60355,MrcashondoV2,2025-07-11T14:01:18.975206+00:00,,,,open,
453,,190431871,EURCADm,BUY,0.07,1.60129,1.5992,1.60474,MrcashondoV2,2025-07-11T14:01:19.542932+00:00,,,,open,
454,,190439953,CADCHFm,SELL,0.08,0.58144,0.58244,0.57994,MrcashondoV2,2025-07-11T14:16:25.058436+00:00,,,,open,
455,,190439959,CADCHFm,SELL,0.08,0.58144,0.58244,0.58009,MrcashondoV2,2025-07-11T14:16:25.636100+00:00,,,,open,
456,,190439963,AUDCHFm,SELL,0.08,0.52378,0.52478,0.52228,MrcashondoV2,2025-07-11T14:16:26.206572+00:00,,,,open,
457,,190439969,AUDCHFm,BUY,0.08,0.52378,0.52278,0.52514,MrcashondoV2,2025-07-11T14:16:26.777913+00:00,,,,open,
458,,190439970,AUDUSDm,BUY,0.09,0.65734,0.65618,0.65925,MrcashondoV2,2025-07-11T14:16:27.332267+00:00,,,,open,
459,,190439978,NZDCADm,SELL,0.14,0.82275,0.82375,0.82125,MrcashondoV2,2025-07-11T14:16:27.904923+00:00,,,,open,
460,,190439988,USDCHFm,BUY,0.08,0.79676,0.79576,0.79837,MrcashondoV2,2025-07-11T14:16:28.467905+00:00,,,,open,
461,,190439993,USOILm,BUY,0.01,66.636,65.636,68.136,MrcashondoV2,2025-07-11T14:16:29.069385+00:00,,,,open,
462,,190439997,USOILm,BUY,0.01,66.636,65.636,68.136,MrcashondoV2,2025-07-11T14:16:29.689701+00:00,,,,open,
463,,190440006,AUDCADm,BUY,0.12,0.90072,0.89955,0.90265,MrcashondoV2,2025-07-11T14:16:30.392182+00:00,,,,open,
464,,190440007,EURCADm,BUY,0.09,1.60018,1.59865,1.6027,MrcashondoV2,2025-07-11T14:16:30.955462+00:00,,,,open,
465,,190440012,EURCADm,SELL,0.06,1.60018,1.60239,1.59654,MrcashondoV2,2025-07-11T14:16:31.560061+00:00,,,,open,
466,,190440026,EURAUDm,SELL,0.11,1.7763200000000001,1.77766,1.77412,MrcashondoV2,2025-07-11T14:16:32.134755+00:00,,,,open,
467,,190448589,EURUSDm,SELL,0.06,1.16822,1.16978,1.16565,MrcashondoV2,2025-07-11T14:31:36.761635+00:00,,,,open,
468,,190448611,EURGBPm,BUY,0.07,0.86603,0.86503,0.86748,MrcashondoV2,2025-07-11T14:31:37.940342+00:00,,,,open,
469,,190448625,NZDCHFm,BUY,0.08,0.47904,0.47804,0.4803,MrcashondoV2,2025-07-11T14:31:38.512406+00:00,,,,open,
470,,190448640,USDCADm,BUY,0.11,1.36959,1.36833,1.37166,MrcashondoV2,2025-07-11T14:31:39.063246+00:00,,,,open,
471,,190448653,USDCADm,BUY,0.07,1.36959,1.36767,1.37276,MrcashondoV2,2025-07-11T14:31:39.607057+00:00,,,,open,
472,,190448668,USOILm,BUY,0.01,67.184,66.184,68.684,MrcashondoV2,2025-07-11T14:31:40.224072+00:00,,,,open,
473,,190448680,USOILm,BUY,0.01,67.184,66.184,68.684,MrcashondoV2,2025-07-11T14:31:40.810012+00:00,,,,open,
474,,190448691,NZDUSDm,SELL,0.09,0.60087,0.60193,0.59912,MrcashondoV2,2025-07-11T14:31:41.347800+00:00,,,,open,
475,,190448770,US30m,SELL,0.01,44434.5,44493.1,44338.0,MrcashondoV2,2025-07-11T14:31:44.399278+00:00,,,,open,
476,,190448795,US30_x10m,SELL,0.01,44434.5,44493.1,44338.0,MrcashondoV2,2025-07-11T14:31:45.010112+00:00,,,,open,
477,,190448815,EURCADm,SELL,0.1,1.59993,1.60135,1.59759,MrcashondoV2,2025-07-11T14:31:45.611414+00:00,,,,open,
478,,190448832,EURCADm,SELL,0.06,1.59993,1.6021,1.59635,MrcashondoV2,2025-07-11T14:31:46.198294+00:00,,,,open,
479,,190448852,XAGUSDm,BUY,0.03,38.184,37.584,39.084,MrcashondoV2,2025-07-11T14:31:46.801660+00:00,,,,open,
480,,190460278,CADCHFm,SELL,0.08,0.58168,0.58268,0.58018,MrcashondoV2,2025-07-11T14:46:52.349548+00:00,,,,open,
481,,190460280,CADCHFm,SELL,0.08,0.58168,0.58268,0.5802,MrcashondoV2,2025-07-11T14:46:52.942818+00:00,,,,open,
482,,190460283,AUDCHFm,SELL,0.08,0.52404,0.52504,0.52254,MrcashondoV2,2025-07-11T14:46:53.525472+00:00,,,,open,
483,,190460286,AUDCHFm,BUY,0.08,0.52404,0.52304,0.52561,MrcashondoV2,2025-07-11T14:46:54.104857+00:00,,,,open,
484,,190460290,AUDUSDm,SELL,0.1,0.65756,0.65856,0.65651,MrcashondoV2,2025-07-11T14:46:54.676435+00:00,,,,open,
485,,190460294,EURGBPm,BUY,0.07,0.86575,0.86475,0.86722,MrcashondoV2,2025-07-11T14:46:55.282965+00:00,,,,open,
486,,190460297,NZDCHFm,SELL,0.08,0.47848,0.47948,0.47717,MrcashondoV2,2025-07-11T14:46:55.842137+00:00,,,,open,
487,,190460302,USDCADm,BUY,0.12,1.36998,1.36885,1.37184,MrcashondoV2,2025-07-11T14:46:56.410604+00:00,,,,open,
488,,190460306,USDCADm,BUY,0.07,1.36998,1.36811,1.37306,MrcashondoV2,2025-07-11T14:46:56.939673+00:00,,,,open,
489,,190460307,AUDCADm,BUY,0.13,0.90081,0.89974,0.90257,MrcashondoV2,2025-07-11T14:46:57.547593+00:00,,,,open,
490,,190460318,US30m,SELL,0.01,44386.0,44443.7,44291.0,MrcashondoV2,2025-07-11T14:46:58.296407+00:00,,,,open,
491,,190460329,US30_x10m,SELL,0.01,44386.0,44443.7,44291.0,MrcashondoV2,2025-07-11T14:46:59.071919+00:00,,,,open,
492,,190460334,EURCADm,BUY,0.11,1.60102,1.59972,1.60316,MrcashondoV2,2025-07-11T14:46:59.741523+00:00,,,,open,
493,,190471764,CADCHFm,SELL,0.08,0.58136,0.58236,0.57986,MrcashondoV2,2025-07-11T15:02:05.242878+00:00,,,,open,
494,,190471769,USDCHFm,SELL,0.08,0.79634,0.79734,0.79531,MrcashondoV2,2025-07-11T15:02:06.410545+00:00,,,,open,
495,,190471773,USDCHFm,BUY,0.08,0.79634,0.79532,0.79803,MrcashondoV2,2025-07-11T15:02:06.958873+00:00,,,,open,
496,,190471778,EURGBPm,BUY,0.07,0.86591,0.86491,0.86736,MrcashondoV2,2025-07-11T15:02:07.560283+00:00,,,,open,
497,,190471783,USDCADm,BUY,0.13,1.3697300000000001,1.36871,1.3714,MrcashondoV2,2025-07-11T15:02:08.116505+00:00,,,,open,
498,,190471786,USOILm,BUY,0.01,67.103,66.103,68.603,MrcashondoV2,2025-07-11T15:02:08.801448+00:00,,,,open,
499,,190471792,USOILm,BUY,0.01,67.103,66.103,68.603,MrcashondoV2,2025-07-11T15:02:09.413978+00:00,,,,open,
500,,190471799,AUDCADm,BUY,0.12,0.90028,0.8991,0.90223,MrcashondoV2,2025-07-11T15:02:10.693282+00:00,,,,open,
501,,190471817,EURAUDm,BUY,0.1,1.7788,1.77728,1.7813,MrcashondoV2,2025-07-11T15:02:13.224953+00:00,,,,open,
502,,190471821,EURAUDm,SELL,0.06,1.7788,1.78146,1.77443,MrcashondoV2,2025-07-11T15:02:13.788674+00:00,,,,open,
503,,190479819,CADCHFm,SELL,0.08,0.58183,0.58283,0.58033,MrcashondoV2,2025-07-11T15:17:23.064009+00:00,,,,open,
504,,190479832,AUDCHFm,SELL,0.08,0.52369,0.52469,0.52219,MrcashondoV2,2025-07-11T15:17:23.678316+00:00,,,,open,
505,,190479840,AUDCHFm,BUY,0.08,0.52369,0.52269,0.5253,MrcashondoV2,2025-07-11T15:17:24.292817+00:00,,,,open,
506,,190479846,AUDUSDm,SELL,0.1,0.65729,0.65829,0.65579,MrcashondoV2,2025-07-11T15:17:24.857353+00:00,,,,open,
507,,190479853,USDCHFm,BUY,0.08,0.79671,0.79569,0.79839,MrcashondoV2,2025-07-11T15:17:25.395297+00:00,,,,open,
508,,190479858,EURGBPm,BUY,0.07,0.86565,0.86465,0.86699,MrcashondoV2,2025-07-11T15:17:26.003129+00:00,,,,open,
509,,190479862,NZDCHFm,SELL,0.08,0.47837,0.47937,0.47704,MrcashondoV2,2025-07-11T15:17:26.568865+00:00,,,,open,
510,,190479866,GBPAUDm,SELL,0.1,2.05443,2.05591,2.05199,MrcashondoV2,2025-07-11T15:17:27.189771+00:00,,,,open,
511,,190479871,EURAUDm,SELL,0.06,1.7784900000000001,1.78097,1.7744,MrcashondoV2,2025-07-11T15:17:27.769358+00:00,,,,open,
512,,190479873,XAGUSDm,BUY,0.03,38.193,37.593,39.093,MrcashondoV2,2025-07-11T15:17:28.372596+00:00,,,,open,
513,640.0,190562613,USDCHFm,BUY,0.01,0.79631,0.79531,0.79761,MrcashondoV2,2025-07-11T17:22:43.602527+00:00,,,,open,
514,642.0,190562614,NZDCHFm,SELL,0.01,0.47847,0.47947,0.47697,MrcashondoV2,2025-07-11T17:22:44.529361+00:00,,,,open,
515,643.0,190562615,USOILm,BUY,0.01,67.266,66.266,68.766,MrcashondoV2,2025-07-11T17:22:45.136118+00:00,,,,open,
